date,sku_id,brand_id,category,segment_id,units_sold,seasonality_mult,event_effect
2022-03-31,WE-BD-001,WE,Bedding,SEG-02,33,1.0,1.0
2022-04-01,WE-BD-001,WE,Bedding,SEG-06,40,1.0,1.0
2022-04-02,WE-BD-001,WE,Bedding,SEG-08,40,1.0,1.0
2022-04-03,WE-BD-001,WE,Bedding,SEG-02,46,1.0,1.0
2022-04-04,WE-BD-001,WE,Bedding,SEG-03,35,1.0,1.0
2022-04-05,WE-BD-001,WE,Bedding,SEG-09,29,1.0,1.0
2022-04-06,WE-BD-001,WE,Bedding,SEG-04,33,1.0,1.0
2022-04-07,WE-BD-001,WE,Bedding,SEG-09,34,1.0,1.0
2022-04-08,WE-BD-001,WE,Bedding,SEG-03,35,1.0,1.0
2022-04-09,WE-BD-001,WE,Bedding,SEG-02,45,1.0,1.0
2022-04-10,WE-BD-001,WE,Bedding,SEG-03,40,1.0,1.0
2022-04-11,WE-BD-001,WE,Bedding,SEG-08,31,1.0,1.0
2022-04-12,WE-BD-001,WE,Bedding,SEG-10,30,1.0,1.0
2022-04-13,WE-BD-001,WE,Bedding,SEG-03,29,1.0,1.0
2022-04-14,WE-BD-001,WE,Bedding,SEG-03,30,1.0,1.0
2022-04-15,WE-BD-001,WE,Bedding,SEG-09,40,1.0,1.0
2022-04-16,WE-BD-001,WE,Bedding,SEG-05,47,1.0,1.0
2022-04-17,WE-BD-001,WE,Bedding,SEG-07,41,1.0,1.0
2022-04-18,WE-BD-001,WE,Bedding,SEG-07,29,1.0,1.0
2022-04-19,WE-BD-001,WE,Bedding,SEG-02,31,1.0,1.0
2022-04-20,WE-BD-001,WE,Bedding,SEG-06,33,1.0,1.0
2022-04-21,WE-BD-001,WE,Bedding,SEG-04,36,1.0,1.0
2022-04-22,WE-BD-001,WE,Bedding,SEG-09,42,1.0,1.0
2022-04-23,WE-BD-001,WE,Bedding,SEG-04,41,1.0,1.0
2022-04-24,WE-BD-001,WE,Bedding,SEG-01,39,1.0,1.0
2022-04-25,WE-BD-001,WE,Bedding,SEG-01,35,1.0,1.0
2022-04-26,WE-BD-001,WE,Bedding,SEG-04,31,1.0,1.0
2022-04-27,WE-BD-001,WE,Bedding,SEG-10,32,1.0,1.0
2022-04-28,WE-BD-001,WE,Bedding,SEG-05,36,1.0,1.0
2022-04-29,WE-BD-001,WE,Bedding,SEG-10,39,1.0,1.0
2022-04-30,WE-BD-001,WE,Bedding,SEG-04,50,1.0,1.0
2022-05-01,WE-BD-001,WE,Bedding,SEG-06,39,1.0,1.0
2022-05-02,WE-BD-001,WE,Bedding,SEG-06,34,1.0,1.0
2022-05-03,WE-BD-001,WE,Bedding,SEG-09,30,1.0,1.0
2022-05-04,WE-BD-001,WE,Bedding,SEG-04,31,1.0,1.0
2022-05-05,WE-BD-001,WE,Bedding,SEG-06,30,1.0,1.0
2022-05-06,WE-BD-001,WE,Bedding,SEG-03,44,1.0,1.0
2022-05-07,WE-BD-001,WE,Bedding,SEG-04,46,1.0,1.0
2022-05-08,WE-BD-001,WE,Bedding,SEG-08,38,1.0,1.0
2022-05-09,WE-BD-001,WE,Bedding,SEG-09,32,1.0,1.0
2022-05-10,WE-BD-001,WE,Bedding,SEG-04,32,1.0,1.0
2022-05-11,WE-BD-001,WE,Bedding,SEG-01,33,1.0,1.0
2022-05-12,WE-BD-001,WE,Bedding,SEG-10,36,1.0,1.0
2022-05-13,WE-BD-001,WE,Bedding,SEG-03,39,1.0,1.0
2022-05-14,WE-BD-001,WE,Bedding,SEG-07,48,1.0,1.0
2022-05-15,WE-BD-001,WE,Bedding,SEG-09,43,1.0,1.0
2022-05-16,WE-BD-001,WE,Bedding,SEG-07,35,1.0,1.0
2022-05-17,WE-BD-001,WE,Bedding,SEG-04,31,1.0,1.0
2022-05-18,WE-BD-001,WE,Bedding,SEG-07,32,1.0,1.0
2022-05-19,WE-BD-001,WE,Bedding,SEG-02,33,1.0,1.0
2022-05-20,WE-BD-001,WE,Bedding,SEG-07,38,1.0,1.0
2022-05-21,WE-BD-001,WE,Bedding,SEG-06,47,1.0,1.0
2022-05-22,WE-BD-001,WE,Bedding,SEG-01,47,1.0,1.0
2022-05-23,WE-BD-001,WE,Bedding,SEG-07,32,1.0,1.0
2022-05-24,WE-BD-001,WE,Bedding,SEG-03,32,1.0,1.0
2022-05-25,WE-BD-001,WE,Bedding,SEG-06,32,1.0,1.0
2022-05-26,WE-BD-001,WE,Bedding,SEG-03,32,1.0,1.0
2022-05-27,WE-BD-001,WE,Bedding,SEG-04,42,1.0,1.0
2022-05-28,WE-BD-001,WE,Bedding,SEG-07,44,1.0,1.0
2022-05-29,WE-BD-001,WE,Bedding,SEG-01,44,1.0,1.0
2022-05-30,WE-BD-001,WE,Bedding,SEG-06,39,1.0,1.0
2022-05-31,WE-BD-001,WE,Bedding,SEG-04,33,1.0,1.0
2022-06-01,WE-BD-001,WE,Bedding,SEG-02,31,1.0,1.0
2022-06-02,WE-BD-001,WE,Bedding,SEG-07,35,1.0,1.0
2022-06-03,WE-BD-001,WE,Bedding,SEG-03,37,1.0,1.0
2022-06-04,WE-BD-001,WE,Bedding,SEG-03,43,1.0,1.0
2022-06-05,WE-BD-001,WE,Bedding,SEG-08,43,1.0,1.0
2022-06-06,WE-BD-001,WE,Bedding,SEG-07,37,1.0,1.0
2022-06-07,WE-BD-001,WE,Bedding,SEG-03,32,1.0,1.0
2022-06-08,WE-BD-001,WE,Bedding,SEG-02,33,1.0,1.0
2022-06-09,WE-BD-001,WE,Bedding,SEG-03,39,1.0,1.0
2022-06-10,WE-BD-001,WE,Bedding,SEG-05,42,1.0,1.0
2022-06-11,WE-BD-001,WE,Bedding,SEG-01,43,1.0,1.0
2022-06-12,WE-BD-001,WE,Bedding,SEG-05,43,1.0,1.0
2022-06-13,WE-BD-001,WE,Bedding,SEG-03,36,1.0,1.0
2022-06-14,WE-BD-001,WE,Bedding,SEG-01,29,1.0,1.0
2022-06-15,WE-BD-001,WE,Bedding,SEG-02,33,1.0,1.0
2022-06-16,WE-BD-001,WE,Bedding,SEG-07,31,1.0,1.0
2022-06-17,WE-BD-001,WE,Bedding,SEG-02,41,1.0,1.0
2022-06-18,WE-BD-001,WE,Bedding,SEG-10,53,1.0,1.0
2022-06-19,WE-BD-001,WE,Bedding,SEG-06,42,1.0,1.0
2022-06-20,WE-BD-001,WE,Bedding,SEG-01,36,1.0,1.0
2022-06-21,WE-BD-001,WE,Bedding,SEG-01,32,1.0,1.0
2022-06-22,WE-BD-001,WE,Bedding,SEG-07,29,1.0,1.0
2022-06-23,WE-BD-001,WE,Bedding,SEG-05,31,1.0,1.0
2022-06-24,WE-BD-001,WE,Bedding,SEG-01,40,1.0,1.0
2022-06-25,WE-BD-001,WE,Bedding,SEG-07,46,1.0,1.0
2022-06-26,WE-BD-001,WE,Bedding,SEG-02,42,1.0,1.0
2022-06-27,WE-BD-001,WE,Bedding,SEG-02,38,1.0,1.0
2022-06-28,WE-BD-001,WE,Bedding,SEG-03,33,1.0,1.0
2022-06-29,WE-BD-001,WE,Bedding,SEG-05,37,1.0,1.0
2022-06-30,WE-BD-001,WE,Bedding,SEG-01,31,1.0,1.0
2022-07-01,WE-BD-001,WE,Bedding,SEG-09,37,1.0,1.0
2022-07-02,WE-BD-001,WE,Bedding,SEG-05,51,1.0,1.0
2022-07-03,WE-BD-001,WE,Bedding,SEG-10,48,1.0,1.0
2022-07-04,WE-BD-001,WE,Bedding,SEG-01,33,1.0,1.0
2022-07-05,WE-BD-001,WE,Bedding,SEG-07,31,1.0,1.0
2022-07-06,WE-BD-001,WE,Bedding,SEG-10,31,1.0,1.0
2022-07-07,WE-BD-001,WE,Bedding,SEG-04,37,1.0,1.0
2022-07-08,WE-BD-001,WE,Bedding,SEG-02,38,1.0,1.0
2022-07-09,WE-BD-001,WE,Bedding,SEG-04,45,1.0,1.0
2022-07-10,WE-BD-001,WE,Bedding,SEG-08,41,1.0,1.0
2022-07-11,WE-BD-001,WE,Bedding,SEG-02,35,1.0,1.0
2022-07-12,WE-BD-001,WE,Bedding,SEG-04,32,1.0,1.0
2022-07-13,WE-BD-001,WE,Bedding,SEG-01,36,1.0,1.0
2022-07-14,WE-BD-001,WE,Bedding,SEG-06,37,1.0,1.0
2022-07-15,WE-BD-001,WE,Bedding,SEG-04,35,1.0,1.0
2022-07-16,WE-BD-001,WE,Bedding,SEG-02,45,1.0,1.0
2022-07-17,WE-BD-001,WE,Bedding,SEG-08,42,1.0,1.0
2022-07-18,WE-BD-001,WE,Bedding,SEG-01,34,1.0,1.0
2022-07-19,WE-BD-001,WE,Bedding,SEG-03,34,1.0,1.0
2022-07-20,WE-BD-001,WE,Bedding,SEG-04,35,1.0,1.0
2022-07-21,WE-BD-001,WE,Bedding,SEG-06,32,1.0,1.0
2022-07-22,WE-BD-001,WE,Bedding,SEG-06,39,1.0,1.0
2022-07-23,WE-BD-001,WE,Bedding,SEG-04,49,1.0,1.0
2022-07-24,WE-BD-001,WE,Bedding,SEG-07,46,1.0,1.0
2022-07-25,WE-BD-001,WE,Bedding,SEG-06,34,1.0,1.0
2022-07-26,WE-BD-001,WE,Bedding,SEG-09,33,1.0,1.0
2022-07-27,WE-BD-001,WE,Bedding,SEG-03,30,1.0,1.0
2022-07-28,WE-BD-001,WE,Bedding,SEG-05,36,1.0,1.0
2022-07-29,WE-BD-001,WE,Bedding,SEG-05,36,1.0,1.0
2022-07-30,WE-BD-001,WE,Bedding,SEG-06,46,1.0,1.0
2022-07-31,WE-BD-001,WE,Bedding,SEG-04,40,1.0,1.0
2022-08-01,WE-BD-001,WE,Bedding,SEG-04,32,1.0,1.0
2022-08-02,WE-BD-001,WE,Bedding,SEG-09,30,1.0,1.0
2022-08-03,WE-BD-001,WE,Bedding,SEG-03,31,1.0,1.0
2022-08-04,WE-BD-001,WE,Bedding,SEG-06,37,1.0,1.0
2022-08-05,WE-BD-001,WE,Bedding,SEG-07,37,1.0,1.0
2022-08-06,WE-BD-001,WE,Bedding,SEG-04,46,1.0,1.0
2022-08-07,WE-BD-001,WE,Bedding,SEG-05,40,1.0,1.0
2022-08-08,WE-BD-001,WE,Bedding,SEG-06,38,1.0,1.0
2022-08-09,WE-BD-001,WE,Bedding,SEG-04,34,1.0,1.0
2022-08-10,WE-BD-001,WE,Bedding,SEG-03,33,1.0,1.0
2022-08-11,WE-BD-001,WE,Bedding,SEG-04,32,1.0,1.0
2022-08-12,WE-BD-001,WE,Bedding,SEG-09,36,1.0,1.0
2022-08-13,WE-BD-001,WE,Bedding,SEG-08,42,1.0,1.0
2022-08-14,WE-BD-001,WE,Bedding,SEG-09,45,1.0,1.0
2022-08-15,WE-BD-001,WE,Bedding,SEG-05,34,1.0,1.0
2022-08-16,WE-BD-001,WE,Bedding,SEG-06,34,1.0,1.0
2022-08-17,WE-BD-001,WE,Bedding,SEG-10,29,1.0,1.0
2022-08-18,WE-BD-001,WE,Bedding,SEG-07,33,1.0,1.0
2022-08-19,WE-BD-001,WE,Bedding,SEG-02,37,1.0,1.0
2022-08-20,WE-BD-001,WE,Bedding,SEG-09,43,1.0,1.0
2022-08-21,WE-BD-001,WE,Bedding,SEG-09,36,1.0,1.0
2022-08-22,WE-BD-001,WE,Bedding,SEG-02,31,1.0,1.0
2022-08-23,WE-BD-001,WE,Bedding,SEG-10,34,1.0,1.0
2022-08-24,WE-BD-001,WE,Bedding,SEG-10,29,1.0,1.0
2022-08-25,WE-BD-001,WE,Bedding,SEG-09,35,1.0,1.0
2022-08-26,WE-BD-001,WE,Bedding,SEG-08,39,1.0,1.0
2022-08-27,WE-BD-001,WE,Bedding,SEG-06,44,1.0,1.0
2022-08-28,WE-BD-001,WE,Bedding,SEG-05,41,1.0,1.0
2022-08-29,WE-BD-001,WE,Bedding,SEG-08,35,1.0,1.0
2022-08-30,WE-BD-001,WE,Bedding,SEG-01,33,1.0,1.0
2022-08-31,WE-BD-001,WE,Bedding,SEG-06,28,1.0,1.0
2022-09-01,WE-BD-001,WE,Bedding,SEG-01,33,1.0,1.0
2022-09-02,WE-BD-001,WE,Bedding,SEG-01,40,1.0,1.0
2022-09-03,WE-BD-001,WE,Bedding,SEG-06,48,1.0,1.0
2022-09-04,WE-BD-001,WE,Bedding,SEG-02,45,1.0,1.0
2022-09-05,WE-BD-001,WE,Bedding,SEG-03,34,1.0,1.0
2022-09-06,WE-BD-001,WE,Bedding,SEG-09,28,1.0,1.0
2022-09-07,WE-BD-001,WE,Bedding,SEG-05,33,1.0,1.0
2022-09-08,WE-BD-001,WE,Bedding,SEG-07,33,1.0,1.0
2022-09-09,WE-BD-001,WE,Bedding,SEG-03,42,1.0,1.0
2022-09-10,WE-BD-001,WE,Bedding,SEG-01,46,1.0,1.0
2022-09-11,WE-BD-001,WE,Bedding,SEG-02,46,1.0,1.0
2022-09-12,WE-BD-001,WE,Bedding,SEG-08,34,1.0,1.0
2022-09-13,WE-BD-001,WE,Bedding,SEG-06,35,1.0,1.0
2022-09-14,WE-BD-001,WE,Bedding,SEG-04,32,1.0,1.0
2022-09-15,WE-BD-001,WE,Bedding,SEG-04,34,1.0,1.0
2022-09-16,WE-BD-001,WE,Bedding,SEG-06,33,1.0,1.0
2022-09-17,WE-BD-001,WE,Bedding,SEG-03,50,1.0,1.0
2022-09-18,WE-BD-001,WE,Bedding,SEG-02,41,1.0,1.0
2022-09-19,WE-BD-001,WE,Bedding,SEG-05,36,1.0,1.0
2022-09-20,WE-BD-001,WE,Bedding,SEG-08,31,1.0,1.0
2022-09-21,WE-BD-001,WE,Bedding,SEG-02,34,1.0,1.0
2022-09-22,WE-BD-001,WE,Bedding,SEG-10,34,1.0,1.0
2022-09-23,WE-BD-001,WE,Bedding,SEG-02,39,1.0,1.0
2022-09-24,WE-BD-001,WE,Bedding,SEG-07,52,1.0,1.0
2022-09-25,WE-BD-001,WE,Bedding,SEG-07,34,1.0,1.0
2022-09-26,WE-BD-001,WE,Bedding,SEG-03,34,1.0,1.0
2022-09-27,WE-BD-001,WE,Bedding,SEG-07,31,1.0,1.0
2022-09-28,WE-BD-001,WE,Bedding,SEG-01,29,1.0,1.0
2022-09-29,WE-BD-001,WE,Bedding,SEG-02,34,1.0,1.0
2022-09-30,WE-BD-001,WE,Bedding,SEG-10,34,1.0,1.0
2022-10-01,WE-BD-001,WE,Bedding,SEG-09,53,1.3,1.0
2022-10-02,WE-BD-001,WE,Bedding,SEG-03,57,1.3,1.0
2022-10-03,WE-BD-001,WE,Bedding,SEG-07,42,1.3,1.0
2022-10-04,WE-BD-001,WE,Bedding,SEG-02,43,1.3,1.0
2022-10-05,WE-BD-001,WE,Bedding,SEG-02,39,1.3,1.0
2022-10-06,WE-BD-001,WE,Bedding,SEG-08,40,1.3,1.0
2022-10-07,WE-BD-001,WE,Bedding,SEG-03,46,1.3,1.0
2022-10-08,WE-BD-001,WE,Bedding,SEG-06,55,1.3,1.0
2022-10-09,WE-BD-001,WE,Bedding,SEG-08,53,1.3,1.0
2022-10-10,WE-BD-001,WE,Bedding,SEG-01,43,1.3,1.0
2022-10-11,WE-BD-001,WE,Bedding,SEG-03,41,1.3,1.0
2022-10-12,WE-BD-001,WE,Bedding,SEG-02,35,1.3,1.0
2022-10-13,WE-BD-001,WE,Bedding,SEG-07,40,1.3,1.0
2022-10-14,WE-BD-001,WE,Bedding,SEG-08,55,1.3,1.0
2022-10-15,WE-BD-001,WE,Bedding,SEG-09,53,1.3,1.0
2022-10-16,WE-BD-001,WE,Bedding,SEG-04,52,1.3,1.0
2022-10-17,WE-BD-001,WE,Bedding,SEG-08,50,1.3,1.0
2022-10-18,WE-BD-001,WE,Bedding,SEG-02,41,1.3,1.0
2022-10-19,WE-BD-001,WE,Bedding,SEG-05,35,1.3,1.0
2022-10-20,WE-BD-001,WE,Bedding,SEG-03,45,1.3,1.0
2022-10-21,WE-BD-001,WE,Bedding,SEG-05,55,1.3,1.0
2022-10-22,WE-BD-001,WE,Bedding,SEG-07,59,1.3,1.0
2022-10-23,WE-BD-001,WE,Bedding,SEG-03,52,1.3,1.0
2022-10-24,WE-BD-001,WE,Bedding,SEG-08,39,1.3,1.0
2022-10-25,WE-BD-001,WE,Bedding,SEG-06,39,1.3,1.0
2022-10-26,WE-BD-001,WE,Bedding,SEG-03,37,1.3,1.0
2022-10-27,WE-BD-001,WE,Bedding,SEG-02,43,1.3,1.0
2022-10-28,WE-BD-001,WE,Bedding,SEG-09,53,1.3,1.0
2022-10-29,WE-BD-001,WE,Bedding,SEG-03,54,1.3,1.0
2022-10-30,WE-BD-001,WE,Bedding,SEG-02,58,1.3,1.0
2022-10-31,WE-BD-001,WE,Bedding,SEG-03,39,1.3,1.0
2022-11-01,WE-BD-001,WE,Bedding,SEG-01,56,1.8,1.0
2022-11-02,WE-BD-001,WE,Bedding,SEG-05,48,1.8,1.0
2022-11-03,WE-BD-001,WE,Bedding,SEG-06,61,1.8,1.0
2022-11-04,WE-BD-001,WE,Bedding,SEG-10,78,1.8,1.027
2022-11-05,WE-BD-001,WE,Bedding,SEG-08,82,1.8,1.033
2022-11-06,WE-BD-001,WE,Bedding,SEG-02,80,1.8,1.04
2022-11-07,WE-BD-001,WE,Bedding,SEG-03,63,1.8,1.049
2022-11-08,WE-BD-001,WE,Bedding,SEG-10,62,1.8,1.059
2022-11-09,WE-BD-001,WE,Bedding,SEG-10,65,1.8,1.071
2022-11-10,WE-BD-001,WE,Bedding,SEG-03,65,1.8,1.086
2022-11-11,WE-BD-001,WE,Bedding,SEG-05,73,1.8,1.104
2022-11-12,WE-BD-001,WE,Bedding,SEG-04,94,1.8,1.126
2022-11-13,WE-BD-001,WE,Bedding,SEG-01,100,1.8,1.153
2022-11-14,WE-BD-001,WE,Bedding,SEG-02,78,1.8,1.212
2022-11-15,WE-BD-001,WE,Bedding,SEG-08,64,1.8,1.26
2022-11-16,WE-BD-001,WE,Bedding,SEG-06,86,1.8,1.319
2022-11-17,WE-BD-001,WE,Bedding,SEG-07,78,1.8,1.392
2022-11-18,WE-BD-001,WE,Bedding,SEG-09,96,1.8,1.482
2022-11-19,WE-BD-001,WE,Bedding,SEG-04,141,1.8,1.593
2022-11-20,WE-BD-001,WE,Bedding,SEG-04,128,1.8,1.759
2022-11-21,WE-BD-001,WE,Bedding,SEG-02,127,1.8,1.934
2022-11-22,WE-BD-001,WE,Bedding,SEG-03,126,1.8,2.152
2022-11-23,WE-BD-001,WE,Bedding,SEG-08,142,1.8,2.423
2022-11-24,WE-BD-001,WE,Bedding,SEG-01,184,1.8,2.762
2022-11-25,WE-BD-001,WE,Bedding,SEG-01,216,1.8,3.185
2022-11-26,WE-BD-001,WE,Bedding,SEG-01,140,1.8,1.701
2022-11-27,WE-BD-001,WE,Bedding,SEG-02,144,1.8,2.054
2022-11-28,WE-BD-001,WE,Bedding,SEG-01,165,1.8,2.478
2022-11-29,WE-BD-001,WE,Bedding,SEG-07,50,1.8,0.862
2022-11-30,WE-BD-001,WE,Bedding,SEG-02,60,1.8,0.966
2022-12-01,WE-BD-001,WE,Bedding,SEG-01,90,2.5,1.056
2022-12-02,WE-BD-001,WE,Bedding,SEG-02,121,2.5,1.108
2022-12-03,WE-BD-001,WE,Bedding,SEG-01,126,2.5,1.121
2022-12-04,WE-BD-001,WE,Bedding,SEG-06,122,2.5,1.136
2022-12-05,WE-BD-001,WE,Bedding,SEG-03,101,2.5,1.153
2022-12-06,WE-BD-001,WE,Bedding,SEG-01,87,2.5,1.171
2022-12-07,WE-BD-001,WE,Bedding,SEG-06,79,2.5,1.192
2022-12-08,WE-BD-001,WE,Bedding,SEG-10,103,2.5,1.215
2022-12-09,WE-BD-001,WE,Bedding,SEG-01,104,2.5,1.241
2022-12-10,WE-BD-001,WE,Bedding,SEG-05,150,2.5,1.27
2022-12-11,WE-BD-001,WE,Bedding,SEG-05,149,2.5,1.303
2022-12-12,WE-BD-001,WE,Bedding,SEG-01,117,2.5,1.34
2022-12-13,WE-BD-001,WE,Bedding,SEG-04,112,2.5,1.381
2022-12-14,WE-BD-001,WE,Bedding,SEG-04,116,2.5,1.427
2022-12-15,WE-BD-001,WE,Bedding,SEG-08,132,2.5,1.478
2022-12-16,WE-BD-001,WE,Bedding,SEG-02,147,2.5,1.536
2022-12-17,WE-BD-001,WE,Bedding,SEG-01,165,2.5,1.601
2022-12-18,WE-BD-001,WE,Bedding,SEG-05,154,2.5,1.701
2022-12-19,WE-BD-001,WE,Bedding,SEG-07,152,2.5,1.792
2022-12-20,WE-BD-001,WE,Bedding,SEG-09,130,2.5,1.896
2022-12-21,WE-BD-001,WE,Bedding,SEG-01,159,2.5,2.014
2022-12-22,WE-BD-001,WE,Bedding,SEG-02,182,2.5,2.151
2022-12-23,WE-BD-001,WE,Bedding,SEG-07,213,2.5,2.308
2022-12-24,WE-BD-001,WE,Bedding,SEG-02,300,2.5,2.491
2022-12-25,WE-BD-001,WE,Bedding,SEG-04,287,2.5,2.703
2022-12-26,WE-BD-001,WE,Bedding,SEG-05,85,2.5,1.025
2022-12-27,WE-BD-001,WE,Bedding,SEG-08,88,2.5,1.158
2022-12-28,WE-BD-001,WE,Bedding,SEG-02,115,2.5,1.314
2022-12-29,WE-BD-001,WE,Bedding,SEG-04,108,2.5,1.502
2022-12-30,WE-BD-001,WE,Bedding,SEG-02,164,2.5,1.737
2022-12-31,WE-BD-001,WE,Bedding,SEG-07,235,2.5,2.037
2023-01-01,WE-BD-001,WE,Bedding,SEG-09,104,1.0,2.426
2023-01-02,WE-BD-001,WE,Bedding,SEG-06,26,1.0,0.738
2023-01-03,WE-BD-001,WE,Bedding,SEG-05,30,1.0,0.816
2023-01-04,WE-BD-001,WE,Bedding,SEG-10,34,1.0,0.869
2023-01-05,WE-BD-001,WE,Bedding,SEG-10,33,1.0,0.939
2023-01-06,WE-BD-001,WE,Bedding,SEG-07,40,1.0,0.959
2023-01-07,WE-BD-001,WE,Bedding,SEG-07,51,1.0,1.0
2023-01-08,WE-BD-001,WE,Bedding,SEG-01,41,1.0,1.0
2023-01-09,WE-BD-001,WE,Bedding,SEG-05,38,1.0,1.0
2023-01-10,WE-BD-001,WE,Bedding,SEG-01,38,1.0,1.0
2023-01-11,WE-BD-001,WE,Bedding,SEG-06,40,1.0,1.0
2023-01-12,WE-BD-001,WE,Bedding,SEG-07,32,1.0,1.0
2023-01-13,WE-BD-001,WE,Bedding,SEG-09,38,1.0,1.0
2023-01-14,WE-BD-001,WE,Bedding,SEG-01,47,1.0,1.0
2023-01-15,WE-BD-001,WE,Bedding,SEG-01,44,1.0,1.0
2023-01-16,WE-BD-001,WE,Bedding,SEG-05,41,1.0,1.0
2023-01-17,WE-BD-001,WE,Bedding,SEG-08,34,1.0,1.0
2023-01-18,WE-BD-001,WE,Bedding,SEG-03,36,1.0,1.0
2023-01-19,WE-BD-001,WE,Bedding,SEG-03,36,1.0,1.0
2023-01-20,WE-BD-001,WE,Bedding,SEG-09,41,1.0,1.0
2023-01-21,WE-BD-001,WE,Bedding,SEG-01,50,1.0,1.0
2023-01-22,WE-BD-001,WE,Bedding,SEG-07,37,1.0,1.0
2023-01-23,WE-BD-001,WE,Bedding,SEG-08,36,1.0,1.0
2023-01-24,WE-BD-001,WE,Bedding,SEG-01,33,1.0,1.0
2023-01-25,WE-BD-001,WE,Bedding,SEG-09,30,1.0,1.0
2023-01-26,WE-BD-001,WE,Bedding,SEG-03,39,1.0,1.0
2023-01-27,WE-BD-001,WE,Bedding,SEG-10,40,1.0,1.0
2023-01-28,WE-BD-001,WE,Bedding,SEG-03,50,1.0,1.0
2023-01-29,WE-BD-001,WE,Bedding,SEG-04,48,1.0,1.0
2023-01-30,WE-BD-001,WE,Bedding,SEG-01,35,1.0,1.0
2023-01-31,WE-BD-001,WE,Bedding,SEG-05,34,1.0,1.0
2023-02-01,WE-BD-001,WE,Bedding,SEG-03,29,1.0,1.0
2023-02-02,WE-BD-001,WE,Bedding,SEG-05,37,1.0,1.0
2023-02-03,WE-BD-001,WE,Bedding,SEG-08,39,1.0,1.0
2023-02-04,WE-BD-001,WE,Bedding,SEG-03,48,1.0,1.0
2023-02-05,WE-BD-001,WE,Bedding,SEG-08,49,1.0,1.0
2023-02-06,WE-BD-001,WE,Bedding,SEG-05,43,1.0,1.0
2023-02-07,WE-BD-001,WE,Bedding,SEG-03,32,1.0,1.0
2023-02-08,WE-BD-001,WE,Bedding,SEG-07,31,1.0,1.0
2023-02-09,WE-BD-001,WE,Bedding,SEG-04,38,1.0,1.0
2023-02-10,WE-BD-001,WE,Bedding,SEG-09,43,1.0,1.0
2023-02-11,WE-BD-001,WE,Bedding,SEG-04,44,1.0,1.0
2023-02-12,WE-BD-001,WE,Bedding,SEG-02,45,1.0,1.0
2023-02-13,WE-BD-001,WE,Bedding,SEG-08,37,1.0,1.0
2023-02-14,WE-BD-001,WE,Bedding,SEG-07,34,1.0,1.0
2023-02-15,WE-BD-001,WE,Bedding,SEG-02,35,1.0,1.0
2023-02-16,WE-BD-001,WE,Bedding,SEG-04,40,1.0,1.0
2023-02-17,WE-BD-001,WE,Bedding,SEG-08,40,1.0,1.0
2023-02-18,WE-BD-001,WE,Bedding,SEG-06,56,1.0,1.0
2023-02-19,WE-BD-001,WE,Bedding,SEG-10,44,1.0,1.0
2023-02-20,WE-BD-001,WE,Bedding,SEG-05,42,1.0,1.0
2023-02-21,WE-BD-001,WE,Bedding,SEG-01,35,1.0,1.0
2023-02-22,WE-BD-001,WE,Bedding,SEG-06,37,1.0,1.0
2023-02-23,WE-BD-001,WE,Bedding,SEG-09,38,1.0,1.0
2023-02-24,WE-BD-001,WE,Bedding,SEG-07,39,1.0,1.0
2023-02-25,WE-BD-001,WE,Bedding,SEG-08,50,1.0,1.0
2023-02-26,WE-BD-001,WE,Bedding,SEG-03,42,1.0,1.0
2023-02-27,WE-BD-001,WE,Bedding,SEG-09,37,1.0,1.0
2023-02-28,WE-BD-001,WE,Bedding,SEG-07,31,1.0,1.0
2023-03-01,WE-BD-001,WE,Bedding,SEG-10,33,1.0,1.0
2023-03-02,WE-BD-001,WE,Bedding,SEG-10,36,1.0,1.0
2023-03-03,WE-BD-001,WE,Bedding,SEG-10,38,1.0,1.0
2023-03-04,WE-BD-001,WE,Bedding,SEG-07,49,1.0,1.0
2023-03-05,WE-BD-001,WE,Bedding,SEG-05,48,1.0,1.0
2023-03-06,WE-BD-001,WE,Bedding,SEG-04,35,1.0,1.0
2023-03-07,WE-BD-001,WE,Bedding,SEG-08,36,1.0,1.0
2023-03-08,WE-BD-001,WE,Bedding,SEG-01,36,1.0,1.0
2023-03-09,WE-BD-001,WE,Bedding,SEG-04,33,1.0,1.0
2023-03-10,WE-BD-001,WE,Bedding,SEG-04,33,1.0,1.0
2023-03-11,WE-BD-001,WE,Bedding,SEG-01,53,1.0,1.0
2023-03-12,WE-BD-001,WE,Bedding,SEG-06,44,1.0,1.0
2023-03-13,WE-BD-001,WE,Bedding,SEG-03,37,1.0,1.0
2023-03-14,WE-BD-001,WE,Bedding,SEG-09,39,1.0,1.0
2023-03-15,WE-BD-001,WE,Bedding,SEG-09,35,1.0,1.0
2023-03-16,WE-BD-001,WE,Bedding,SEG-10,37,1.0,1.0
2023-03-17,WE-BD-001,WE,Bedding,SEG-04,41,1.0,1.0
2023-03-18,WE-BD-001,WE,Bedding,SEG-06,48,1.0,1.0
2023-03-19,WE-BD-001,WE,Bedding,SEG-09,45,1.0,1.0
2023-03-20,WE-BD-001,WE,Bedding,SEG-02,37,1.0,1.0
2023-03-21,WE-BD-001,WE,Bedding,SEG-08,29,1.0,1.0
2023-03-22,WE-BD-001,WE,Bedding,SEG-02,31,1.0,1.0
2023-03-23,WE-BD-001,WE,Bedding,SEG-04,35,1.0,1.0
